11249,AASHA HOSPITAL_CHITAWAN,AASHA HOSPITAL,KolVR4Tyq0u,6,"[84.433327,27.68092]"
,"Aashas Health Care , Lalitpur","Aashas Health Care , Lalitpur",jIHRtRwVzKD,6,
,"Aasma Nepal, Mahottari","Aasma Nepal, Mahottari",dG9VFYbXbaN,6,
14768,AASTHA POLY CLINIC_SANKHUWASABHA,AASTHA POLY CLINIC,ZT4kphGebmL,6,
14592,AATHBISDANDA HP_RUKUM,AATHBISDANDA HP,OW2RgtdYf9e,6,"[82.344994,28.77607]"
14593,AATHBISKOT HP_RUKUM,AATHBISKOT HP,MzS0eDsLRlU,6,"[82.352539,28.78808]"
16132,AATMANAND COMMUNITY HEALTH UNIT_ LARAMBA_ ILAM,AATMANAND COMMUNITY HEALTH UNIT,xBsjH5KwRIi,6,
,"Aatmiya Community Hospital Sittalpati, Sindhuli","Aatmiya Community Hospital Sittalpati, Sindhuli",bzcOfax6i6f,6,
,"Aavash Samuha, Lalitpur","Aavash Samuha, Lalitpur",dLTJXxLCMba,6,
13631,ABADH NARAYAN MEMORIAL HOSPITAL_MORANG,ABADH NARAYAN MEMORIAL HOSPITAL,NPgFyiPz99t,6,"[87.283348,26.461229]"
15876,Abhaya Upachar Kendra_ Chitwan,Abhaya Upachar Kendra,TWEm3NvpyPr,6,
12426,ABHIRAWA HP_KAPILBASTU,ABHIRAWA HP,aOOE3Mz2bBK,6,"[83.150002,27.498079]"
14947,ACHALGADH PHC _SARLAHI,ACHALGADH PHC ,mF9ilcQw1xu,6,"[85.368,26.798]"
D69,69 ACHHAM,ACHHAM,GnpIwWbdxdl,3,"[[[[81.1718,29.3866],[81.1789,29.385],[81.1811,29.3805],[81.1868,29.3769],[81.1879,29.3748],[81.1938,29.3717],[81.2009,29.3677],[81.2025,29.3652],[81.2093,29.365],[81.2127,29.3621],[81.2186,29.3634],[81.2271,29.3606],[81.2286,29.3606],[81.232,29.3575],[81.2371,29.3569],[81.2381,29.3535],[81.2395,29.3529],[81.2435,29.3543],[81.247,29.3529],[81.2507,29.3507],[81.2533,29.3445],[81.2557,29.344],[81.2603,29.337],[81.26,29.3305],[81.2577,29.3281],[81.2548,29.3276],[81.2596,29.3211],[81.2619,29.3136],[81.2659,29.3113],[81.2661,29.3076],[81.2698,29.3058],[81.271,29.3036],[81.2698,29.3018],[81.2769,29.3046],[81.281,29.3083],[81.2968,29.3103],[81.2967,29.3138],[81.3009,29.3149],[81.3004,29.3177],[81.3033,29.319],[81.3047,29.3226],[81.3057,29.3202],[81.3102,29.3232],[81.311,29.3251],[81.3188,29.3231],[81.3198,29.3218],[81.3193,29.3189],[81.3218,29.3182],[81.3241,29.314],[81.3316,29.3144],[81.3342,29.3046],[81.3377,29.302],[81.3423,29.3017],[81.3417,29.2987],[81.3454,29.2916],[81.3502,29.2908],[81.3531,29.2863],[81.355,29.2862],[81.3561,29.2841],[81.3581,29.2844],[81.3583,29.2856],[81.3601,29.2841],[81.368,29.2843],[81.3751,29.292],[81.3791,29.2928],[81.3845,29.2966],[81.3838,29.3027],[81.3896,29.3],[81.3947,29.293],[81.3977,29.2851],[81.4069,29.2842],[81.4161,29.2785],[81.4186,29.2769],[81.4223,29.2822],[81.4313,29.2866],[81.4448,29.2874],[81.4574,29.2801],[81.4596,29.2798],[81.4678,29.2723],[81.4699,29.2719],[81.4794,29.2639],[81.4888,29.2633],[81.493,29.2617],[81.4965,29.2571],[81.4966,29.2546],[81.495,29.2523],[81.497,29.2448],[81.5014,29.2388],[81.4966,29.2362],[81.4883,29.2254],[81.4874,29.2107],[81.4838,29.2006],[81.4864,29.1927],[81.4918,29.1865],[81.4919,29.1813],[81.4885,29.1758],[81.4891,29.173],[81.4924,29.1699],[81.497,29.1689],[81.4967,29.1679],[81.4971,29.1599],[81.5009,29.1517],[81.5138,29.1512],[81.5153,29.153],[81.5201,29.1536],[81.5265,29.1527],[81.5352,29.1465],[81.5348,29.1409],[81.537,29.1368],[81.5542,29.1285],[81.5673,29.1261],[81.5627,29.1249],[81.5532,29.1197],[81.5412,29.1088],[81.5376,29.1064],[81.5253,29.1042],[81.5199,29.0965],[81.5165,29.0954],[81.5117,29.0907],[81.5077,29.0905],[81.5023,29.0911],[81.4866,29.0841],[81.4736,29.0795],[81.4705,29.0775],[81.4705,29.0755],[81.4692,29.0724],[81.4695,29.0687],[81.4685,29.067],[81.4643,29.065],[81.4611,29.0646],[81.4459,29.0537],[81.4447,29.0468],[81.4415,29.0402],[81.4345,29.0375],[81.4336,29.035],[81.4293,29.0258],[81.4273,29.023],[81.4208,29.0225],[81.4196,29.0214],[81.4167,29.0148],[81.4178,29.0092],[81.4208,29.0042],[81.4191,29.0006],[81.4119,28.9969],[81.4168,28.9944],[81.418,28.9914],[81.4219,28.9879],[81.4233,28.9834],[81.4269,28.9802],[81.4274,28.9776],[81.4242,28.9698],[81.4258,28.9663],[81.4285,28.9654],[81.43,28.9644],[81.4328,28.9585],[81.4351,28.9569],[81.4388,28.9566],[81.4441,28.9601],[81.4465,28.9557],[81.4463,28.9406],[81.453,28.939],[81.4567,28.9349],[81.4576,28.931],[81.4683,28.9288],[81.4754,28.9168],[81.4797,28.9119],[81.4879,28.8991],[81.497,28.892],[81.5022,28.8894],[81.5106,28.8899],[81.5119,28.8838],[81.5169,28.8743],[81.5236,28.8701],[81.5245,28.8684],[81.5297,28.8594],[81.5337,28.8561],[81.5396,28.8426],[81.5396,28.8363],[81.5456,28.8292],[81.5507,28.8188],[81.5535,28.8158],[81.5547,28.8115],[81.554,28.8095],[81.5586,28.8],[81.5586,28.7975],[81.568,28.7912],[81.582,28.7789],[81.5834,28.7745],[81.5824,28.7718],[81.5839,28.7647],[81.5831,28.7591],[81.5808,28.7559],[81.5698,28.7547],[81.5598,28.7511],[81.5482,28.7489],[81.5241,28.7482],[81.5217,28.7494],[81.5225,28.7514],[81.5313,28.7557],[81.5368,28.7612],[81.5296,28.7744],[81.5188,28.7778],[81.5173,28.7804],[81.5178,28.786],[81.5202,28.7958],[81.5248,28.7992],[81.5241,28.8033],[81.5197,28.807],[81.5119,28.8092],[81.5052,28.817],[81.5,28.8211],[81.4958,28.8332],[81.4925,28.8371],[81.4923,28.8409],[81.4898,28.8423],[81.4835,28.8428],[81.476,28.849],[81.4652,28.8525],[81.4647,28.8556],[81.4693,28.8617],[81.4676,28.8656],[81.4679,28.8687],[81.4641,28.875],[81.4643,28.8803],[81.467,28.8833],[81.4688,28.8891],[81.4659,28.8943],[81.4427,28.9003],[81.4373,28.9044],[81.4365,28.9076],[81.4336,28.9105],[81.4284,28.9091],[81.4239,28.9098],[81.4164,28.9141],[81.4055,28.9089],[81.4028,28.9093],[81.3961,28.9084],[81.3911,28.9037],[81.3893,28.8998],[81.3762,28.8927],[81.3691,28.891],[81.3542,28.8897],[81.3486,28.8902],[81.3412,28.8951],[81.3388,28.9001],[81.3387,28.9063],[81.3372,28.9075],[81.334,28.9089],[81.3264,28.9078],[81.318,28.9202],[81.3116,28.9201],[81.3043,28.9255],[81.2988,28.9245],[81.2924,28.9224],[81.2877,28.9226],[81.2852,28.9216],[81.2835,28.9187],[81.278,28.9166],[81.2758,28.9131],[81.2743,28.9076],[81.2711,28.9047],[81.2678,28.9025],[81.2637,28.9025],[81.259,28.9064],[81.2534,28.9136],[81.2475,28.9151],[81.243,28.9139],[81.2404,28.9076],[81.2384,28.9059],[81.2145,28.9071],[81.2052,28.9083],[81.1963,28.9161],[81.1861,28.9149],[81.1709,28.9211],[81.1571,28.9336],[81.1493,28.9375],[81.1431,28.9458],[81.1347,28.9484],[81.1284,28.9574],[81.1209,28.9634],[81.1137,28.9658],[81.1054,28.9656],[81.1037,28.9703],[81.1074,28.9733],[81.1072,28.9779],[81.1206,28.9743],[81.1301,28.9802],[81.1333,28.9808],[81.138,28.9892],[81.1442,28.9898],[81.1459,28.9914],[81.1484,28.9965],[81.1489,29.0018],[81.1519,29.0061],[81.149,29.0094],[81.1473,29.0143],[81.1459,29.0197],[81.1464,29.0235],[81.1464,29.0353],[81.1408,29.0388],[81.1382,29.0419],[81.1374,29.0486],[81.1335,29.0523],[81.1331,29.0593],[81.1234,29.0642],[81.1213,29.0722],[81.1232,29.074],[81.1274,29.0749],[81.1303,29.0813],[81.128,29.0831],[81.1161,29.0852],[81.1116,29.0847],[81.1111,29.0954],[81.1108,29.0979],[81.1075,29.0993],[81.1037,29.1008],[81.1009,29.1044],[81.0985,29.1072],[81.0942,29.1093],[81.0809,29.1241],[81.0758,29.1267],[81.0732,29.1306],[81.0736,29.1341],[81.0669,29.1354],[81.069,29.1404],[81.0683,29.1443],[81.0661,29.146],[81.0586,29.1481],[81.0572,29.1497],[81.0573,29.1518],[81.0607,29.1535],[81.0592,29.1613],[81.054,29.1619],[81.0517,29.1619],[81.0502,29.1644],[81.0509,29.1704],[81.045,29.1752],[81.0473,29.1844],[81.043,29.1854],[81.0379,29.1892],[81.0346,29.1863],[81.0317,29.1863],[81.0285,29.189],[81.0285,29.1924],[81.03,29.193],[81.0284,29.1953],[81.03,29.1953],[81.0405,29.1996],[81.0478,29.1987],[81.0495,29.1974],[81.0542,29.1989],[81.0633,29.1993],[81.066,29.1983],[81.0741,29.2019],[81.0765,29.2055],[81.0804,29.2079],[81.084,29.2075],[81.0881,29.2089],[81.0925,29.215],[81.1033,29.2152],[81.1154,29.2278],[81.1166,29.2363],[81.1126,29.2411],[81.1113,29.2431],[81.0991,29.2482],[81.0998,29.254],[81.1018,29.2559],[81.1017,29.2613],[81.1058,29.2697],[81.1139,29.28],[81.1135,29.2846],[81.1207,29.2929],[81.1208,29.2966],[81.1224,29.2994],[81.1248,29.3008],[81.1304,29.3015],[81.1374,29.3048],[81.1367,29.3093],[81.138,29.3222],[81.1418,29.33],[81.1432,29.3407],[81.1466,29.3523],[81.1499,29.3596],[81.1562,29.3626],[81.1546,29.3645],[81.1549,29.3694],[81.156,29.3712],[81.1548,29.3753],[81.1564,29.3776],[81.155,29.3817],[81.1618,29.3855],[81.1685,29.3852],[81.1718,29.3866]]]]"
,"Achme Polyclinic, Kathmandu","Achme Polyclinic, Kathmandu",kOLn4B9ims7,6,
11250,ADARSANARI CLINIC_CHITAWAN,ADARSANARI CLINIC,B4qOeaJl6yE,6,
13632,ADARSHA NIRMAN MANDIR_MORANG,ADARSHA NIRMAN MANDIR,xtllSvXfkt0,6,
,"Adatya Medical CareCenter, Siraha","Adatya Medical CareCenter, Siraha",TxgDRO9EOqj,6,
10638,ADGURI HP_ARGHAKHANCHI,ADGURI HP,HpfNHsYiK99,6,"[83.180138,27.935881]"
10680,ADHIKARICHAUR HP_BAGLUNG,ADHIKARICHAUR HP,EYY1DHchUY1,6,"[83.124397,28.373619]"
12604,ADHIKARMUKHI BIKASH KENDRA_KATHMANDU,ADHIKARMUKHI BIKASH KENDRA,cQFW6UNxPAi,6,
,"Advance Dental Home, Bhojpur","Advance Dental Home, Bhojpur",ZaHCKqzZeG8,6,
12605,ADVANCE ORAL DENTAL HOSPITAL_KATHMANDU,ADVANCE ORAL DENTAL HOSPITAL,S82F4RlY8J8,6,"[85.349037,27.67938]"
12606,ADVANCE POLY CLINIC PVT_KATHMANDU,ADVANCE POLY CLINIC PVT,gq1dphSTw2i,6,
11117,ADVANCED ORAL DENTAL HOSPITAL_BHAKTAPUR,ADVANCED ORAL DENTAL HOSPITAL,qKpbOWWHFOh,6,"[85.431023,27.67252]"
15877,Advanced Samudayik Hospital_ Chitwan,Advanced Samudayik Hospital,damYxzlGKrv,6,
,Adyat Dental Care_Kathmandu,Adyat Dental Care _Kathmandu,nVPCGcY9L9m,6,
15370,AEKAMBA HP_SUNSARI,AEKAMBA HP,JveXvoD4gBH,6,"[87.227463,26.65173]"
13554,AGARA HP_MAKWANPUR,AGARA HP,qiCiHaOs7Q0,6,"[85.005524,27.676661]"
11532,AGINCHOK HP_DHADING,AGINCHOK HP,MZZAkJhoXVn,6,"[84.842972,28.032471]"
15432,AGRAGAUN HP_SURKHET,AGRAGAUN HP,MwYygGp5l2X,6,"[81.958778,28.58497]"
,"Agrim Dental Home, Kathmandu","Agrim Dental Home, Kathmandu",AVuHM8cDMzv,6,
13813,AGRYOULI HP_NAWALPARASI,AGRYOULI HP,nZBoowe17kR,6,"[84.095108,27.60659]"
11596,AHALE HP_DHANKUTA,AHALE HP,mVWaNaE1A7N,6,"[87.233971,26.882099]"
12607,AIMS DENTAL CLINIC_KATHMANDU,AIMS DENTAL CLINIC,UMn1LN12oAR,6,
13265,AINSELUKHARKA PHC_KHOTANG,AINSELUKHARKA PHC,iph29Q2lx8h,6,"[86.747864,27.35812]"
,Airport Doctor Clinic_Kathmandu,Airport Doctor Clinic_Kathmandu,gXmsUvRNi1Z,6,
16289,Aishwarya Medical Center Pvt .ltd_Kathmandu,Aishwarya Medical Center Pvt .ltd_Kathmandu,yDPTjebzrxI,6,
14441,AJAGABI HP_RAUTAHAT,AJAGABI HP,h1KVsArcjxP,6,"[85.217781,26.90617]"
11331,AJAMERU HP_DADELDHURA,AJAMERU HP,PyZQ1kphaD6,6,"[80.54792,29.343081]"
15324,AJAY DENTAL HOSPITAL_SIRAHA,AJAY DENTAL HOSPITAL,DOEoEHRRAA6,6,
,Ajaya Community Dental Hospital Pvt.Ltd. Siraha,Ajaya Community Dental Hospital Pvt.Ltd. Siraha,qbrTDvCxxLM,6,
12427,AJIGARA HP_KAPILBASTU,AJIGARA HP,ET1MJi0HXiY,6,"[82.887863,27.540779]"
12608,AKABER MEDICAL CENTER_KATHMANDU,AKABER MEDICAL CENTER,CATJe4nocV1,6,
16362,Akash Bhairab Medical center_Kathmandu,Akash Bhairab Medical center_Kathmandu,nD8LeEqEGZQ,6,
12609,AKHANDA POLYCLINIC PVT_KATHMANDU,AKHANDA POLYCLINIC PVT,kkDcOrHNQbK,6,
14442,AKOLAWA HP_RAUTAHAT,AKOLAWA HP,xQI3lqz5ZPg,6,"[85.236412,26.811819]"
12610,AL KHALEEJ MEDICAL CENTRE_KATHMANDU,AL KHALEEJ MEDICAL CENTRE,vfG1KfwbAyc,6,
12611,AL MASHOOR DAIGNOSTIC CENTER_KATHMANDU,AL MASHOOR DAIGNOSTIC CENTER,DcrltOhHivv,6,
15494,ALAMADEVI HP_SYANGJA,ALAMADEVI HP,wxBbFqswQet,6,"[83.49437,27.96575]"
11751,ALAMPU HP_DOLAKHA,ALAMPU HP,zm7jRiIWyRu,6,"[86.096786,27.836691]"
14208,ALAU HP_PARSA,ALAU HP,MDE8jg5dcvI,6,"[84.839989,27.02664]"
15953,Ale Dental Clinic_ Rupendehi,Ale Dental Clinic,aSMO1fgPwBZ,6,
15970,Ale Dental Clinic Bhairahawa_ Rupendehi,Ale Dental Clinic Bhairahawa,Rc9IDOG5agi,6,
,"Alfred Health Care and Diagnostic Center Pvt.Ltd., Siraha",Alfred Health Care and Diagnostic ,kllmrfd5bjY,6,
12612,ALFRESCO POLY CLINIC & DIAGNOSTIC CENTER_KATHMANDU,ALFRESCO POLY CLINIC & DIAGNOSTIC CENTER,QFN2Z2w0x6s,6,
16354,Ali Artho Hospital_Birgunj-5_Parsa,Ali Artho Hospital Birgunj Parsa,tgG21eheyc0,6,
15960,Alina Dental Clinic_ Rupendehi,Alina Dental Clinic,G0Ex8DWdcqh,6,
,Alisha Medical Center_Kathmandu,Alisha Medical Center _Kathmandu,euamOqsxiG3,6,
11332,ALITAL HP_DADELDHURA,ALITAL HP,hg0TkXGR0MJ,6,"[80.484863,29.12447]"
